"LineName"	"MaleParent"	"FemaleParent"
CP11-2494	CL02-8021	CL02-8071
CP11-2495	CL02-8021	CL02-8071
CP11-2496	CP92-1167	CP89-1509
CP11-2497	CP92-1167	CP89-1509
CP11-2498	CP92-1167	CP89-1509
CP11-2499	CP92-1167	CP89-1509
CP11-2500	CP92-1167	CP89-1509
CP11-2501	CP94-2203	CP89-1509
CP11-2502	CP94-2203	CP89-1509
CP11-2503	CP94-2203	CP89-1509
CP11-2504	CP02-1143	CP97-1777
CP11-2505	CP02-1143	CP97-1777
CP11-2506	CL90-5017	08P05
CP11-2507	CL90-5017	08P05
CP11-2508	CL90-5017	08P05
CP11-2509	CL90-5017	08P05
CP11-2510	CL90-5017	08P05
CP11-2511	CL90-5017	08P05
CP11-2512	CL90-5017	08P05
CP11-2513	CL90-5017	08P05
CP11-2514	CP84-1198	08P05
CP11-2515	CP84-1198	08P05
CP11-2516	CP84-1198	08P05
CP11-2517	CP84-1198	08P05
CP11-2518	CP84-1198	08P05
CP11-2519	CP84-1198	08P05
CP11-2520	CP01-1338	CL90-4725
CP11-2521	CP01-1338	CL90-4725
CP11-2522	CP92-1167	14P05
CP11-2523	CP92-1167	14P05
CP11-2524	CP92-1167	14P05
CP11-2525	CP92-1167	14P05
CP11-2526	CP92-1167	14P05
CP11-2527	CP92-1167	14P05
CP11-2528	CP92-1167	14P05
CP11-2529	CP92-1167	14P05
CP11-2530	CL85-2660	CP84-1198
CP11-2531	CL85-2660	CP84-1198
CP11-2532	CL85-2660	CP84-1198
CP11-2533	CL85-2660	CP84-1198
CP11-2534	CL85-2660	CP84-1198
CP11-2535		
CP11-2536		
CP11-2537		
CP11-2538		
CP11-2539		
CP11-2540		
CP11-2541		
CP11-2542		
CP11-2543		
CP11-2544		
CP11-2545		
CP11-2546		
CP11-2547		
CP11-2548		
CP11-2549		
CP11-2550		
CP11-2551		
CP11-2552		
CP11-2553		
CP11-2554		
CP11-2555		
CP11-2556		
CP1161	CP0670	unknown
CP1165	CP0670	unknown
CP12-0073		
CP12-1001	CL78-1600	POLY09-13
CP12-1002	CL78-1600	POLY09-13
CP12-1003	CL78-1600	POLY09-13
CP12-1004	CL78-1600	POLY09-13
CP12-1005	CL78-1600	POLY09-13
CP12-1006	CL84-3152	CP04-1844
CP12-1007	CL84-3152	CP04-1844
CP12-1008	CL84-3152	CP04-1844
CP12-1009	CL84-3152	CP04-1844
CP12-1010	CL84-3152	CP06-2170
CP12-1011	CL84-3152	POLY09-18
CP12-1012	CL84-3152	POLY09-18
CP12-1013	CL84-3152	POLY09-18
CP12-1014	CL84-3152	POLY09-19
CP12-1015	CL84-3152	POLY09-19
CP12-1016	CL84-3152	POLY09-19
CP12-1017	CL84-3152	POLY09-19
CP12-1018	CL84-3152	POLY09-19
CP12-1019	CL84-3152	POLY09-19
CP12-1020	CL84-3152	POLY09-21
CP12-1021	CL84-3152	POLY09-21
CP12-1022	CL84-3152	POLY09-21
CP12-1023	CL84-3152	POLY09-21
CP12-1024	CL84-3152	POLY09-21
CP12-1025	CL84-3152	POLY09-21
CP12-1026	CL84-3152	POLY09-21
CP12-1027	CL84-3152	POLY09-23
CP12-1028	CL84-3152	POLY09-23
CP12-1029	CL84-3152	POLY09-25
CP12-1030	CL84-3152	POLY09-25
CP12-1031	CL84-3152	POLY09-25
CP12-1032	CL84-3152	POLY09-25
CP12-1033	CL84-3152	POLY09-25
CP12-1034	CL84-3152	POLY09-25
CP12-1035	CL84-3152	POLY09-25
CP12-1036	CL85-2154	CP01-2459
CP12-1037	CL85-2154	CP01-2459
CP12-1038	CL85-2154	CP01-2459
CP12-1039	CL85-2154	CP01-2459
CP12-1040	CL85-2154	CP89-2377
CP12-1041	CL85-2154	CP89-2377
CP12-1042	CL85-2154	CP89-2377
CP12-1043	CL85-2154	CP89-2377
CP12-1044	CL85-2154	Mix 08-1D
CP12-1045	CL85-2154	Mix 08-1D
CP12-1046	CL85-2154	Mix 08-1D
CP12-1047	CL85-2154	Mix 08-1D
CP12-1048	CL85-2154	Mix 08-1D
CP12-1049	CL85-2154	Mix 08-1D
CP12-1050	CL85-2154	Mix 08-1D
CP12-1051	CL85-2154	Mix 08-1D
CP12-1052	CL85-2154	Mix 08-1D
CP12-1053	CL85-2154	Mix 08-1D
CP12-1054	CL85-2154	Mix 08-1D
CP12-1055	CL85-2154	Mix 08-1D
CP12-1056	CL85-2154	Mix 08-1D
CP12-1057	CL85-2154	Mix 08-1D
CP12-1058	CL85-2154	Mix 08-1D
CP12-1059	CL85-2154	Mix 08-1D
CP12-1060	CL85-2154	Mix 08-1D
CP12-1061	CL85-2154	Mix 08-1D
CP12-1062	CL85-2154	Mix 08-1D
CP12-1063	CL85-2154	Mix 08-1D
CP12-1064	CL85-2154	Mix 08-1D
CP12-1065	CL85-2154	Mix 08-1D
CP12-1066	CL87-1630	CL87-1630
CP12-1067	CL87-1630	CL87-1630
CP12-1068	CL87-1630	CL87-1630
CP12-1069	CL87-2282	POLY09-21
CP12-1070	CL87-2282	POLY09-21
CP12-1071	CL89-2944	POLY09-10
CP12-1072	CL89-2944	POLY09-10
CP12-1073	CL89-2944	POLY09-10
CP12-1074	CL89-2944	POLY09-10
CP12-1075	CL89-2944	POLY09-10
CP12-1076	CL89-2944	POLY09-10
CP12-1077	CL89-2944	POLY09-10
CP12-1078	CL89-2944	POLY09-10
CP12-1079	CL88-2747	CL88-2747
CP12-1080	CL88-2747	POLY09-05
CP12-1081	CL88-2747	POLY09-13
CP12-1082	CL88-2747	POLY09-13
CP12-1083	CL88-2747	POLY09-13
CP12-1084	CL88-2747	POLY09-13
CP12-1085	CL88-2747	POLY09-13
CP12-1086	CL88-2747	POLY09-13
CP12-1087	CL88-4730	HoCP96-0540
CP12-1088	CL88-4730	POLY09-05
CP12-1089	CL88-4730	POLY09-21
CP12-1090	CL88-4730	POLY09-21
CP12-1091	CL88-4730	POLY09-21
CP12-1092	CL88-4730	POLY09-21
CP12-1093	CL88-4730	POLY09-25
CP12-1094	CL88-4730	POLY09-25
CP12-1095	CL88-4730	POLY09-25
CP12-1096	CL88-4730	POLY09-25
CP12-1097	CL88-4730	POLY09-25
CP12-1098	CL88-4730	POLY09-25
CP12-1099	CL88-4730	POLY09-25
CP12-1100	CL88-4730	POLY09-25
CP12-1102	CL88-4730	POLY09-25
CP12-1103	CL88-4730	POLY09-25
CP12-1104	CL88-4730	POLY09-25
CP12-1105	CL88-4730	POLY09-25
CP12-1106	CL88-4730	POLY09-25
CP12-1107	CL88-4730	POLY09-26
CP12-1108	CL88-4730	POLY09-26
CP12-1109	CL88-4730	POLY09-26
CP12-1110	CL88-4730	POLY09-26
CP12-1111	CL88-4730	POLY10-18
CP12-1112	CL89-5189	CP06-2664
CP12-1113	CL89-5189	CP06-2664
CP12-1114	CL89-5189	CP06-2664
CP12-1115	CL89-5189	CP94-2059
CP12-1116	CL89-5189	CP94-2059
CP12-1117	CL89-5189	CP94-2059
CP12-1118	CL89-5189	CP94-2059
CP12-1119	CL89-5189	CP95-1039
CP12-1120	CL89-5189	CP95-1039
CP12-1121	CL89-5189	CP95-1039
CP12-1122	CL89-5189	CP95-1039
CP12-1123	CL89-5189	CP96-1252
CP12-1124	CL89-5189	CP96-1252
CP12-1125	CL89-5189	CP96-1252
CP12-1126	CL89-5189	CP96-1252
CP12-1127	CL89-5189	CP96-1252
CP12-1128	CL89-5189	CP96-1252
CP12-1129	CL89-5189	CP96-1252
CP12-1130	CL89-5189	HoCP96-0540
CP12-1131	CL89-5189	POLY09-18
CP12-1132	CL89-5189	POLY09-18
CP12-1133	CL89-5189	POLY09-18
CP12-1134	CL89-5189	POLY09-18
CP12-1135	CL89-5189	POLY09-18
CP12-1136	CL89-5189	POLY09-18
CP12-1137	CL89-5189	POLY09-18
CP12-1138	CL89-5189	POLY09-18
CP12-1139	CL89-5189	POLY09-18
CP12-1140	CL89-5189	POLY09-18
CP12-1141	CL89-5189	POLY09-18
CP12-1142	CL89-5189	POLY09-18
CP12-1143	CL89-5189	POLY09-18
CP12-1144	CL89-5189	POLY09-18
CP12-1145	CL89-5189	POLY09-18
CP12-1146	CL89-5189	POLY09-18
CP12-1147	CL89-5189	POLY09-18
CP12-1148	CL89-5189	POLY09-18
CP12-1149	CL89-5189	POLY09-18
CP12-1150	CL89-5189	POLY09-18
CP12-1151	CL89-5189	POLY09-18
CP12-1152	CL89-5189	POLY09-18
CP12-1153	CL89-5189	POLY09-18
CP12-1154	CL89-5189	POLY09-18
CP12-1155	CL89-5189	POLY09-18
CP12-1156	CL89-5189	POLY09-19
CP12-1157	CL89-5189	POLY09-19
CP12-1158	CL89-5189	POLY09-22
CP12-1159	CL89-5189	POLY09-26
CP12-1160	CL89-5189	POLY09-26
CP12-1161	CL89-5189	POLY09-26
CP12-1162	CL89-5189	POLY09-26
CP12-1163	CL89-5189	POLY09-26
CP12-1164	CL89-5189	POLY09-26
CP12-1165	CL89-5189	POLY09-26
CP12-1166	CL89-5189	POLY09-26
CP12-1167	CL89-5189	POLY09-26
CP12-1168	CL89-5189	POLY10-09
CP12-1169	CL89-5189	POLY10-09
CP12-1170	CL89-5189	POLY10-09
CP12-1171	CL89-5189	POLY10-09
CP12-1172	CL89-5189	POLY10-09
CP12-1173	CL89-5189	POLY10-09
CP12-1174	CL89-5189	POLY10-09
CP12-1175	CL89-5189	POLY10-09
CP12-1176	CL89-5189	POLY10-09
CP12-1177	CL90-4500	CP02-2281
CP12-1178	CL90-4500	CP02-2281
CP12-1179	CL90-4500	CP02-2281
CP12-1180	CL90-4500	CP06-2664
CP12-1181	CL90-4500	POLY09-21
CP12-1182	CL90-4500	POLY09-23
CP12-1183	CL90-4643	HoCP96-0540
CP12-1184	CL90-4643	Mix 08-1U
CP12-1185	CL90-4643	Mix 08-1U
CP12-1186	CL90-4643	Mix 08-1U
CP12-1187	CL90-4643	Mix 08-1U
CP12-1188	CL90-4643	Mix 08-1U
CP12-1189	CL90-4643	Mix 08-1U
CP12-1190	CL90-4643	Mix 08-1U
CP12-1191	CL90-4643	Mix 08-1U
CP12-1192	CL90-4643	Mix 08-1U
CP12-1193	CL90-4643	Mix 08-1U
CP12-1194	CL90-4643	Mix 08-1U
CP12-1195	CL90-4643	Mix 08-1U
CP12-1196	CL90-4643	Mix 08-1U
CP12-1197	CL92-0775	male mix 09F
CP12-1198	CL92-0775	POLY09-21
CP12-1199	CL92-1787	POLY09-18
CP12-1200	CL92-1787	POLY09-26
CP12-1201	CL92-1787	POLY09-26
CP12-1202	CL95-5255	CP80-1743
CP12-1203	CL95-5255	CP80-1743
CP12-1204	CL95-5255	CP80-1743
CP12-1205	CL95-5255	CP80-1743
CP12-1206	CL95-5255	CP80-1743
CP12-1207	CL95-5255	CP80-1743
CP12-1208	CL95-5255	CP80-1743
CP12-1209	CL95-5255	HoCP96-0540
CP12-1210	CL95-5255	HoCP96-0540
CP12-1211	CL95-5255	HoCP96-0540
CP12-1212	CL95-5255	HoCP96-0540
CP12-1213	CL95-5255	HoCP96-0540
CP12-1214	CL95-5255	HoCP96-0540
CP12-1215	CL95-5255	HoCP96-0540
CP12-1216	CL95-5255	male mix 09E
CP12-1217	CL95-5255	male mix 09E
CP12-1218	CL95-5255	male mix 09E
CP12-1219	CL95-5255	male mix 09E
CP12-1220	CL95-5255	male mix 09E
CP12-1221	CL95-5255	male mix 09E
CP12-1222	CL95-5255	male mix 09E
CP12-1223	CL95-5255	male mix 09E
CP12-1224	CL95-5255	male mix 09E
CP12-1225	CL95-5255	male mix 09E
CP12-1226	CL95-5255	male mix 09E
CP12-1227	CL95-5255	male mix 09E
CP12-1228	CL95-5255	male mix 09E
CP12-1229	CL95-5255	male mix 09E
CP12-1230	CL95-5255	male mix 09E
CP12-1231	CL95-5255	male mix 09E
CP12-1232	CL95-5255	male mix 09E
CP12-1233	CL95-5255	male mix 09E
CP12-1234	CL95-5255	male mix 09E
CP12-1235	CL95-5255	male mix 09E
CP12-1236	CL95-5255	male mix 09E
CP12-1237	CL95-5255	male mix 09E
CP12-1238	CL95-5255	male mix 09E
CP12-1239	CL95-5255	male mix 09E
CP12-1240	CL95-5255	male mix 09E
CP12-1241	CL95-5255	male mix 09E
CP12-1242	CL95-5255	male mix 09E
CP12-1243	CL95-5255	male mix 09E
CP12-1244	CL95-5255	male mix 09E
CP12-1245	CL95-5255	male mix 09F
CP12-1246	CL95-5255	male mix 09F
CP12-1247	CL95-5255	male mix 09L
CP12-1248	CL96-4527	male mix 09C
CP12-1249	CL96-4527	POLY09-25
CP12-1250	CL96-4527	POLY09-25
CP12-1251	CP00-1074	POLY09-05
CP12-1252	CP00-1301	HoCP96-0540
CP12-1253	CP00-1630	CP05-1740
CP12-1254	CP00-1630	CP05-1740
CP12-1255	CP00-1630	CP05-1740
CP12-1256	CP00-1630	CP05-1740
CP12-1257	CP00-1630	POLY07-16
CP12-1258	CP00-1630	POLY07-16
CP12-1259	CP00-1630	POLY07-16
CP12-1260	CP00-1630	POLY07-16
CP12-1261	CP00-1630	POLY07-16
CP12-1262	CP00-1630	POLY07-16
CP12-1263	CP00-1630	POLY07-16
CP12-1264	CP00-1630	POLY07-16
CP12-1265	CP00-1630	POLY07-16
CP12-1266	CP00-1630	POLY07-16
CP12-1267	CP00-1630	POLY07-16
CP12-1268	CP00-1630	POLY07-16
CP12-1269	CP00-1630	POLY07-16
CP12-1270	CP00-1630	POLY07-16
CP12-1271	CP00-1630	POLY07-16
CP12-1272	CP00-1630	POLY07-16
CP12-1273	CP00-1630	POLY07-16
CP12-1274	CP00-1630	POLY07-16
CP12-1275	CP00-1630	POLY07-16
CP12-1276	CP00-1630	POLY07-16
CP12-1277	CP00-1630	POLY07-16
CP12-1278	CP00-1630	POLY07-16
CP12-1279	CP00-1630	POLY07-16
CP12-1280	CP00-1630	POLY07-16
CP12-1281	CP00-1630	POLY07-16
CP12-1282	CP00-1630	POLY07-16
CP12-1283	CP00-1630	POLY07-16
CP12-1284	CP00-1630	POLY07-16
CP12-1285	CP00-1630	POLY07-16
CP12-1286	CP00-1630	POLY07-16
CP12-1287	CP00-1630	POLY07-16
CP12-1288	CP00-1630	POLY07-16
CP12-1289	CP00-1630	POLY07-16
CP12-1290	CP00-1751	Mix 07 S
CP12-1291	CP00-1751	Mix 07 S
CP12-1292	CP00-1751	Mix 07 S
CP12-1293	CP00-1751	Mix 07 S
CP12-1294	CP00-1751	Mix 07 S
CP12-1295	CP00-2164	Mix 07 Q
CP12-1296	CP00-2164	Mix 07 Q
CP12-1297	CP00-2164	Mix 07 Q
CP12-1298	CP00-2164	Mix 07 Q
CP12-1299	CP00-2164	Mix 07 Q
CP12-1300	CP00-2164	Mix 07 Q
CP12-1301	CP00-2164	Mix 07 Q
CP12-1302	CP00-2164	Mix 07 Q
CP12-1303	CP00-2164	Mix 07 Q
CP12-1304	CP00-2164	Mix 07 Q
CP12-1305	CP00-2164	Mix 07 Q
CP12-1306	CP00-2164	Mix 07 Q
CP12-1307	CP00-2164	Mix 07 Q
CP12-1308	CP00-2164	Mix 07 Q
CP12-1309	CP00-2164	Mix 07 Q
CP12-1310	CP00-2164	Mix 07 Q
CP12-1311	CP00-2180	POLY09-10
CP12-1312	CP00-2180	POLY09-23
CP12-1313	CP00-2180	POLY09-23
CP12-1314	CP00-2188	POLY09-21
CP12-1315	CP01-1178	Mix 07 H
CP12-1316	CP01-1178	Mix 07 H
CP12-1317	CP01-1178	Mix 07 H
CP12-1318	CP01-1178	Mix 07 H
CP12-1319	CP01-2390	CP04-1105
CP12-1320	CP01-2390	CP04-1105
CP12-1321	CP01-2390	CP04-1105
CP12-1322	CP01-2390	CP04-1105
CP12-1323	CP01-2390	CP04-1105
CP12-1324	CP01-2390	CP04-1105
CP12-1325	CP01-2390	CP04-1105
CP12-1326	CP01-2390	CP04-1105
CP12-1327	CP01-2390	CP04-1105
CP12-1328	CP01-2390	CP04-1105
CP12-1329	CP01-2390	male mix 09E
CP12-1330	CP01-2390	male mix 09E
CP12-1331	CP01-2390	male mix 09E
CP12-1332	CP01-2390	male mix 09E
CP12-1333	CP01-2390	male mix 09E
CP12-1334	CP01-2390	male mix 09E
CP12-1335	CP01-2390	male mix 09E
CP12-1336	CP01-2390	male mix 09E
CP12-1337	CP01-2390	male mix 09E
CP12-1338	CP01-2390	male mix 09E
CP12-1339	CP01-2390	male mix 09E
CP12-1340	CP01-2390	male mix 09E
CP12-1341	CP01-2390	male mix 09E
CP12-1342	CP01-2390	male mix 09E
CP12-1343	CP01-2390	male mix 09E
CP12-1344	CP01-2390	male mix 09E
CP12-1345	CP01-2390	male mix 09E
CP12-1346	CP01-2390	male mix 09E
CP12-1347	CP01-2390	male mix 09E
CP12-1348	CP01-2390	male mix 09E
CP12-1349	CP01-2390	male mix 09E
CP12-1350	CP01-2390	male mix 09E
CP12-1351	CP01-2390	male mix 09E
CP12-1352	CP01-2390	male mix 09E
CP12-1353	CP01-2390	Mix 07 Q
CP12-1354	CP01-2390	Mix 07 Q
CP12-1355	CP01-2390	Mix 07 Q
CP12-1356	CP01-2390	Mix 07 Q
CP12-1357	CP01-2390	Mix 07 Q
CP12-1358	CP01-2390	Mix 07 Q
CP12-1359	CP01-2390	Mix 07 Q
CP12-1360	CP01-2390	Mix 07 Q
CP12-1361	CP01-2390	Mix 07 Q
CP12-1362	CP01-2390	Mix 07 Q
CP12-1363	CP01-2390	Mix 07 Q
CP12-1364	CP01-2390	Mix 07 Q
CP12-1365	CP01-2390	Mix 07 Q
CP12-1366	CP01-2390	Mix 07 S
CP12-1367	CP01-2390	Mix 07 S
CP12-1368	CP01-2390	Mix 07 S
CP12-1369	CP01-2390	Mix 07 S
CP12-1370	CP01-2390	Mix 07 S
CP12-1371	CP01-2390	Mix 07 S
CP12-1372	CP01-2390	Mix 07 S
CP12-1373	CP01-2390	Mix 07 S
CP12-1374	CP01-2390	Mix 07 S
CP12-1375	CP01-2390	Mix 07 S
CP12-1376	CP01-2390	Mix 07 S
CP12-1377	CP01-2459	POLY09-14
CP12-1378	CP01-2459	POLY09-14
CP12-1379	CP01-2459	POLY09-14
CP12-1380	CP01-2459	POLY09-21
CP12-1381	CP01-2459	POLY09-21
CP12-1382	CP01-2459	POLY09-21
CP12-1383	CP01-2459	POLY09-21
CP12-1384	CP01-2459	POLY09-21
CP12-1385	CP01-2459	POLY09-21
CP12-1386	CP01-2459	POLY09-21
CP12-1387	CP01-2459	POLY09-21
CP12-1388	CP01-2459	POLY09-21
CP12-1389	CP02-1143	CP01-2390
CP12-1390	CP02-1143	POLY09-12
CP12-1391	CP02-1143	POLY09-13
CP12-1392	CP02-1143	POLY09-13
CP12-1393	CP02-1554	POLY10-10
CP12-1394	CP02-1554	POLY10-10
CP12-1395	CP02-1985	CP97-1777
CP12-1396	CP02-1985	CP97-1777
CP12-1397	CP02-1985	CP97-1777
CP12-1398	CP02-1985	CP97-1777
CP12-1399	CP02-1985	CP97-1777
CP12-1400	CP02-1985	CP97-1777
CP12-1401	CP02-1985	CP97-1777
CP12-1402	CP02-1985	CP97-1777
CP12-1403	CP02-1985	CP97-1777
CP12-1404	CP02-1985	CP97-1777
CP12-1405	CP02-1985	CP97-1777
CP12-1406	CP02-1985	CP97-1777
CP12-1407	CP02-1985	CP97-1777
CP12-1408	CP02-1985	CP97-1777
CP12-1409	CP02-2065	HoCP04-0852
CP12-1410	CP02-2065	POLY09-16
CP12-1411	CP02-2065	POLY09-16
CP12-1412	CP02-2065	POLY09-16
CP12-1413	CP02-2065	POLY09-16
CP12-1414	CP02-2065	POLY09-16
CP12-1415	CP02-2065	POLY09-16
CP12-1416	CP02-2065	POLY09-16
CP12-1417 [SGR-560]	CP02-2065	POLY09-16
CP12-1418	CP02-2281	CL88-4730
CP12-1419	CP02-2281	CL88-4730
CP12-1420	CP02-2281	CP02-2281
CP12-1421	CP02-2281	CP02-2281
CP12-1422	CP02-2281	CP96-1252
CP12-1423	CP02-2281	POLY09-15
CP12-1424	CP02-2281	POLY09-15
CP12-1425	CP02-2281	POLY09-21
CP12-1426	CP02-2281	POLY09-21
CP12-1427	CP02-2281	POLY09-23
CP12-1428	CP02-2281	POLY09-23
CP12-1429	CP02-2281	POLY09-23
CP12-1430	CP02-2281	POLY09-23
CP12-1431	CP02-2281	POLY09-24
CP12-1432	CP02-2281	POLY09-25
CP12-1433	CP02-2281	POLY09-25
CP12-1434	CP02-2281	POLY09-25
CP12-1435	CP02-2281	POLY09-25
CP12-1436	CP02-2281	POLY09-25
CP12-1437	CP02-2281	POLY09-25
CP12-1438	CP02-2281	POLY09-25
CP12-1439	CP02-2281	POLY09-26
CP12-1440	CP02-2281	POLY09-26
CP12-1441	CP02-2281	POLY09-26
CP12-1442	CP02-2281	POLY09-26
CP12-1443	CP02-2281	POLY09-26
CP12-1444	CP02-2281	POLY09-26
CP12-1445	CP02-2281	POLY09-26
CP12-1446	CP02-2281	POLY09-26
CP12-1447	CP02-2281	POLY09-26
CP12-1448	CP02-2281	POLY09-26
CP12-1449	CP02-2281	POLY09-26
CP12-1450	CP02-2281	POLY09-26
CP12-1451	CP02-2281	POLY09-26
CP12-1452	CP02-2281	POLY09-26
CP12-1453	CP02-2281	POLY09-26
CP12-1454	CP02-2281	POLY09-26
CP12-1455	CP02-2281	POLY09-26
CP12-1456	CP02-2281	POLY09-26
CP12-1457	CP02-2281	POLY10-11
CP12-1458	CP02-2281	POLY10-11
CP12-1459	CP02-2281	POLY10-11
CP12-1460	CP02-2281	POLY10-11
CP12-1461	CP02-2281	POLY10-11
CP12-1462	CP02-2454	CL89-5189
CP12-1463	CP02-2454	CL89-5189
CP12-1464	CP02-2454	CL89-5189
CP12-1465	CP02-2454	CL89-5189
CP12-1466	CP02-2454	CL89-5189
CP12-1467	CP02-2454	CP88-1762
CP12-1468	CP02-2454	CP88-1762
CP12-1469	CP02-2454	CP88-1762
CP12-1470	CP02-2454	CP88-1762
CP12-1471	CP02-2454	CP88-1762
CP12-1472	CP02-2454	CP88-1762
CP12-1473	CP02-2454	CP88-1762
CP12-1474	CP02-2454	male mix 09E
CP12-1475	CP02-2454	male mix 09E
CP12-1476	CP02-2454	male mix 09E
CP12-1477	CP02-2454	male mix 09E
CP12-1478	CP02-2454	male mix 09E
CP12-1479	CP02-2454	male mix 09E
CP12-1480	CP02-2454	male mix 09E
CP12-1481	CP02-2454	male mix 09E
CP12-1482	CP02-2454	male mix 09E
CP12-1483	CP02-2454	male mix 09E
CP12-1484	CP02-2454	male mix 09E
CP12-1485	CP02-2454	male mix 09E
CP12-1486	CP02-2454	male mix 09E
CP12-1487	CP02-2454	male mix 09E
CP12-1488	CP02-2454	male mix 09E
CP12-1489	CP00-2164	CPCL00-6131
CP12-1490	CP02-2454	male mix 09E
CP12-1491	CP00-2164	CPCL00-6131
CP12-1492	CP00-2164	CPCL00-6131
CP12-1493	CP00-2164	CPCL00-6131
CP12-1494	CP00-2164	CPCL00-6131
CP12-1495	CP02-2454	male mix 09E
CP12-1496	CP00-2164	CPCL00-6131
CP12-1497	CP00-2164	CPCL00-6131
CP12-1498	CP00-2164	CPCL00-6131
CP12-1499	CP00-2164	CPCL00-6131
CP12-1500	CP00-2164	CPCL00-6131
CP12-1501	CP00-2164	CPCL00-6131
CP12-1502	CP02-2454	male mix 09E
CP12-1503	CP02-2454	male mix 09E
CP12-1504	CP02-2454	male mix 09E
CP12-1505	CP03-1026	HoCP96-0540
CP12-1506	CP03-1026	HoCP96-0540
CP12-1507	CP03-1026	HoCP96-0540
CP12-1508	CP03-1026	HoCP96-0540
CP12-1509	CP03-1026	POLY10-04
CP12-1510	CP03-1026	POLY10-04
CP12-1511	CP03-1160	CP04-1105
CP12-1512	CP03-1160	CP04-1105
CP12-1513	CP03-1160	CP04-1105
CP12-1514	CP03-1160	CP04-1105
CP12-1515	CP03-1160	CP04-1105
CP12-1516	CP03-1160	CP04-1105
CP12-1517	CP03-1160	CP04-1105
CP12-1518	CP03-1160	CP04-1105
CP12-1519	CP03-1160	CP04-1105
CP12-1520	CP03-1160	CP04-1105
CP12-1521	CP03-1160	Mix 07 J
CP12-1522	CP03-1160	Mix 07 J
CP12-1523	CP03-1160	Mix 07 J
CP12-1524	CP03-1160	Mix 07 J
CP12-1525	CP03-1160	Mix 07 J
CP12-1526	CP03-1401	POLY07-04
CP12-1527	CP03-1401	POLY07-04
CP12-1528	CP03-1401	POLY07-04
CP12-1529	CP03-1401	CP00-2188
CP12-1530	CP03-1401	CP00-2188
CP12-1531	CP03-1401	CP00-2188
CP12-1532	CP03-1401	CP00-2188
CP12-1533	CP03-1401	CP00-2188
CP12-1534	CP03-1401	CP00-2188
CP12-1535	CP03-1401	CP00-2188
CP12-1536	CP03-1401	CP00-2188
CP12-1537	CP03-1401	CP00-2188
CP12-1538	CP03-1401	CP00-2188
CP12-1539	CP03-1912	Mix 07 G
CP12-1540	CP03-1912	Mix 07 G
CP12-1541	CP03-1912	Mix 07 G
CP12-1542	CP03-1912	Mix 07 G
CP12-1543	CP03-1912	Mix 07 G
CP12-1544	CP03-1912	Mix 07 G
CP12-1545	CP04-1105	POLY09-24
CP12-1546	CP04-1250	CL89-5189
CP12-1547	CP04-1250	CP04-2166
CP12-1548	CP04-1250	CP04-2166
CP12-1549	CP04-1250	CP04-2166
CP12-1550	CP04-1250	male mix 09C
CP12-1551	CP04-1367	CL89-5189
CP12-1552	CP04-1367	CL89-5189
CP12-1553	CP04-1367	CL89-5189
CP12-1554	CP04-1367	CL89-5189
CP12-1555	CP04-1367	CL89-5189
CP12-1556	CP04-1367	CL89-5189
CP12-1557	CP04-1367	CL89-5189
CP12-1558	CP04-1367	CL89-5189
CP12-1559	CP04-1367	CL89-5189
CP12-1560	CP04-1367	CL89-5189
CP12-1561	CP04-1367	CL89-5189
CP12-1562	CP04-1367	CL89-5189
CP12-1563	CP04-1367	CL89-5189
CP12-1564	CP04-1367	CL89-5189
CP12-1565	CP04-1367	CL89-5189
CP12-1566	CP04-1367	CL89-5189
CP12-1567	CP04-1367	CL89-5189
CP12-1568	CP04-1367	CL89-5189
CP12-1569	CP04-1367	CL89-5189
CP12-1570	CP04-1367	CP05-1740
CP12-1571	CP04-1367	CP05-1740
CP12-1572	CP04-1367	CP05-1740
CP12-1573	CP04-1367	CP05-1740
CP12-1574	CP04-1367	CP05-1740
CP12-1575	CP04-1367	CP05-1740
CP12-1576	CP04-1367	CP05-1740
CP12-1577	CP04-1367	CP05-1740
CP12-1578	CP04-1367	CP05-1740
CP12-1579	CP04-1566	CP04-2166
CP12-1580	CP04-1566	CP92-1167
CP12-1581	CP04-1844	CP04-1844
CP12-1582	CP04-1844	CP04-1844
CP12-1583	CP04-1844	CP04-1844
CP12-1584	CP04-1844	CP04-1844
CP12-1585	CP04-1844	CPCL06-3332
CP12-1586	CP04-1844	POLY09-08
CP12-1587	CP04-1844	POLY09-08
CP12-1588	CP04-2166	CPCL00-6131
CP12-1589	CP04-2166	CPCL00-6131
CP12-1590	CP04-2166	CPCL00-6131
CP12-1591	CP04-2166	CPCL00-6131
CP12-1592	CP04-2166	CPCL00-6131
CP12-1593	CP04-2166	CPCL00-6131
CP12-1594	CP04-2166	CPCL00-6131
CP12-1595	CP04-2166	CPCL00-6131
CP12-1596	CP04-2166	CPCL00-6131
CP12-1597	CP04-2166	CPCL00-6131
CP12-1598	CP04-2166	CPCL00-6131
CP12-1599	CP04-2166	CPCL00-6131
CP12-1600	CP04-2166	CPCL00-6131
CP12-1601	CP04-2166	CPCL00-6131
CP12-1602	CP04-2166	CPCL00-6131
CP12-1603	CP04-2166	CPCL00-6131
CP12-1604	CP04-2166	CPCL00-6131
CP12-1605	CP04-2166	CPCL00-6131
CP12-1606	CP04-2166	CPCL00-6131
